fecha,apertura,maximo,minimo,cierre,volumen,openint
"2011-05-16","","","","588","","0"
"2011-05-17","","","","594","","0"
"2011-05-18","","","","579","","0"
"2011-05-19","","","","576","","0"
"2011-05-20","","","","577","","0"
"2011-05-23","","","","590","","0"
"2011-05-24","","","","591","","0"
"2011-05-25","","","","587","","0"
"2011-05-26","","","","600","","0"
"2011-05-27","","","","595","","0"
"2011-05-31","","","","592","","0"
"2011-06-01","","","","609","","0"
"2011-06-02","","","","597","","0"
"2011-06-03","","","","597","","0"
"2011-06-06","","","","597","","0"
"2011-06-07","","","","592","","0"
"2011-06-08","","","","602","","0"
"2011-06-09","","","","587","","0"
"2011-06-10","","","","590","","0"
"2011-06-13","","","","596","","0"
"2011-06-14","","","","574","","0"
"2011-06-15","","","","597","","0"
"2011-06-16","","","","625","","0"
"2011-06-17","","","","628","","0"
"2011-06-20","","","","622","","0"
"2011-06-21","","","","614","","0"
"2011-06-22","","","","611","","0"
"2011-06-23","","","","629","","0"
"2011-06-24","","","","636","","0"
"2011-06-27","","","","628","","0"
"2011-06-28","","","","607","","0"
"2011-06-29","","","","597","","0"
"2011-06-30","","","","568","","0"
"2011-07-01","","","","556","","0"
"2011-07-05","","","","565","","0"
"2011-07-06","","","","572","","0"
"2011-07-07","","","","570","","0"
"2011-07-08","","","","588","","0"
"2011-07-11","","","","608","","0"
"2011-07-12","","","","614","","0"
"2011-07-13","","","","621","","0"
"2011-07-14","","","","628","","0"
"2011-07-15","","","","623","","0"
"2011-07-18","","","","628","","0"
"2011-07-19","","","","621","","0"
"2011-07-20","","","","614","","0"
"2011-07-21","","","","593","","0"
"2011-07-22","","","","591","","0"
"2011-07-25","","","","577","","0"
"2011-07-26","","","","582","","0"
"2011-07-27","","","","577","","0"
"2011-07-28","","","","581","","0"
"2011-07-29","","","","592","","0"
"2011-08-01","","","","593","","0"
"2011-08-02","","","","611","","0"
"2011-08-03","","","","619","","0"
"2011-08-04","","","","648","","0"
"2011-08-05","","","","689","","0"
"2011-08-08","","","","756","","0"
"2011-08-09","","","","741","","0"
"2011-08-10","","","","754","","0"
"2011-08-11","","","","737","","0"
"2011-08-12","","","","716","","0"
"2011-08-15","","","","709","","0"
"2011-08-16","","","","728","","0"
"2011-08-17","","","","729","","0"
"2011-08-18","","","","759","","0"
"2011-08-19","","","","750","","0"
"2011-08-22","","","","755","","0"
"2011-08-23","","","","763","","0"
"2011-08-24","","","","746","","0"
"2011-08-25","","","","749","","0"
"2011-08-26","","","","758","","0"
"2011-08-29","","","","741","","0"
"2011-08-30","","","","749","","0"
"2011-08-31","","","","738","","0"
"2011-09-01","","","","757","","0"
"2011-09-02","","","","782","","0"
"2011-09-06","","","","799","","0"
"2011-09-07","","","","790","","0"
"2011-09-08","","","","795","","0"
"2011-09-09","","","","812","","0"
"2011-09-12","","","","824","","0"
"2011-09-13","","","","841","","0"
"2011-09-14","","","","864","","0"
"2011-09-15","","","","850","","0"
"2011-09-16","","","","836","","0"
"2011-09-19","","","","868","","0"
"2011-09-20","","","","876","","0"
"2011-09-21","","","","918","","0"
"2011-09-22","","","","991","","0"
"2011-09-23","","","","983","","0"
"2011-09-26","","","","984","","0"
"2011-09-27","","","","928","","0"
"2011-09-28","","","","977","","0"
"2011-09-29","","","","967","","0"
"2011-09-30","","","","993","","0"
"2011-10-03","","","","1018","","0"
"2011-10-04","","","","1017","","0"
"2011-10-05","","","","1013","","0"
"2011-10-06","","","","976","","0"
"2011-10-07","","","","963","","0"
"2011-10-11","","","","935","","0"
"2011-10-12","","","","883","","0"
"2011-10-13","","","","900","","0"
"2011-10-14","","","","861","","0"
"2011-10-17","","","","878","","0"
"2011-10-18","","","","888","","0"
"2011-10-19","","","","886","","0"
"2011-10-20","","","","912","","0"
"2011-10-21","","","","899","","0"
"2011-10-24","","","","888","","0"
"2011-10-25","","","","881","","0"
"2011-10-26","","","","874","","0"
"2011-10-27","","","","789","","0"
"2011-10-28","","","","800","","0"
"2011-10-31","","","","835","","0"
"2011-11-01","","","","850","","0"
"2011-11-02","","","","847","","0"
"2011-11-03","","","","809","","0"
"2011-11-04","","","","818","","0"
"2011-11-07","","","","821","","0"
"2011-11-08","","","","807","","0"
"2011-11-09","","","","848","","0"
"2011-11-10","","","","846","","0"
"2011-11-14","","","","849","","0"
"2011-11-15","","","","855","","0"
"2011-11-16","","","","872","","0"
"2011-11-17","","","","898","","0"
"2011-11-18","","","","912","","0"
"2011-11-21","","","","955","","0"
"2011-11-22","","","","970","","0"
"2011-11-23","","","","1003","","0"
"2011-11-25","","","","1003","","0"
"2011-11-28","","","","982","","0"
"2011-11-29","","","","974","","0"
"2011-11-30","","","","941","","0"
"2011-12-01","","","","934","","0"
"2011-12-02","","","","932","","0"
"2011-12-05","","","","929","","0"
"2011-12-06","","","","900","","0"
"2011-12-07","","","","905","","0"
"2011-12-08","","","","914","","0"
"2011-12-09","","","","895","","0"
"2011-12-12","","","","909","","0"
"2011-12-13","","","","919","","0"
"2011-12-14","","","","938","","0"
"2011-12-15","","","","949","","0"
"2011-12-16","","","","960","","0"
"2011-12-19","","","","961","","0"
"2011-12-20","","","","944","","0"
"2011-12-21","","","","943","","0"
"2011-12-22","","","","927","","0"
"2011-12-23","","","","918","","0"
"2011-12-27","","","","915","","0"
"2011-12-28","","","","922","","0"
"2011-12-29","","","","925","","0"
"2011-12-30","","","","925","","0"
"2012-01-03","","","","900","","0"
"2012-01-04","","","","881","","0"
"2012-01-05","","","","873","","0"
"2012-01-06","","","","884","","0"
"2012-01-09","","","","870","","0"
"2012-01-10","","","","869","","0"
"2012-01-11","","","","888","","0"
"2012-01-12","","","","891","","0"
"2012-01-13","","","","894","","0"
"2012-01-17","","","","888","","0"
"2012-01-18","","","","859","","0"
"2012-01-19","","","","837","","0"
"2012-01-20","","","","821","","0"
"2012-01-23","","","","796","","0"
"2012-01-24","","","","806","","0"
"2012-01-25","","","","789","","0"
"2012-01-26","","","","798","","0"
"2012-01-27","","","","810","","0"
"2012-01-30","","","","825","","0"
"2012-01-31","","","","840","","0"
"2012-02-01","","","","824","","0"
"2012-02-02","","","","828","","0"
"2012-02-03","","","","808","","0"
"2012-02-06","","","","813","","0"
"2012-02-07","","","","810","","0"
"2012-02-08","","","","820","","0"
"2012-02-09","","","","844","","0"
"2012-02-10","","","","858","","0"
"2012-02-13","","","","835","","0"
"2012-02-14","","","","844","","0"
"2012-02-15","","","","844","","0"
"2012-02-16","","","","829","","0"
"2012-02-17","","","","808","","0"
"2012-02-21","","","","800","","0"
"2012-02-22","","","","797","","0"
"2012-02-23","","","","798","","0"
"2012-02-24","","","","800","","0"
"2012-02-27","","","","817","","0"
"2012-02-28","","","","829","","0"
"2012-02-29","","","","843","","0"
"2012-03-01","","","","818","","0"
"2012-03-02","","","","811","","0"
"2012-03-05","","","","820","","0"
"2012-03-06","","","","835","","0"
"2012-03-07","","","","834","","0"
"2012-03-08","","","","816","","0"
"2012-03-09","","","","822","","0"
"2012-03-12","","","","827","","0"
"2012-03-13","","","","807","","0"
"2012-03-14","","","","795","","0"
"2012-03-15","","","","788","","0"
"2012-03-16","","","","792","","0"
"2012-03-19","","","","784","","0"
"2012-03-20","","","","793","","0"
"2012-03-21","","","","799","","0"
"2012-03-22","","","","814","","0"
"2012-03-23","","","","822","","0"
"2012-03-26","","","","829","","0"
"2012-03-27","","","","846","","0"
"2012-03-28","","","","880","","0"
"2012-03-29","","","","899","","0"
"2012-03-30","","","","880","","0"
"2012-04-02","","","","902","","0"
"2012-04-03","","","","900","","0"
"2012-04-04","","","","934","","0"
"2012-04-05","","","","938","","0"
"2012-04-09","","","","947","","0"
"2012-04-10","","","","960","","0"
"2012-04-11","","","","946","","0"
"2012-04-12","","","","931","","0"
"2012-04-13","","","","946","","0"
"2012-04-16","","","","976","","0"
"2012-04-17","","","","992","","0"
"2012-04-18","","","","1048","","0"
"2012-04-19","","","","1019","","0"
"2012-04-20","","","","994","","0"
"2012-04-23","","","","1010","","0"
"2012-04-24","","","","1003","","0"
"2012-04-25","","","","981","","0"
"2012-04-26","","","","983","","0"
"2012-04-27","","","","973","","0"
"2012-04-30","","","","962","","0"
"2012-05-01","","","","953","","0"
"2012-05-02","","","","967","","0"
"2012-05-03","","","","973","","0"
"2012-05-04","","","","998","","0"
"2012-05-07","","","","994","","0"
"2012-05-08","","","","1005","","0"
"2012-05-09","","","","1020","","0"
"2012-05-10","","","","1014","","0"
"2012-05-11","","","","1042","","0"
"2012-05-14","","","","1077","","0"
"2012-05-15","","","","1103","","0"
"2012-05-16","","","","1134","","0"
"2012-05-17","","","","1132","","0"
"2012-05-18","","","","1134","","0"
"2012-05-21","","","","1123","","0"
"2012-05-22","","","","1121","","0"
"2012-05-23","","","","1152","","0"
"2012-05-24","","","","1184","","0"
"2012-05-25","","","","1175","","0"
"2012-05-29","","","","1185","","0"
"2012-05-30","","","","1244","","0"
"2012-05-31","","","","1236","","0"
"2012-06-01","","","","1249","","0"
"2012-06-04","","","","1211","","0"
"2012-06-05","","","","1165","","0"
"2012-06-06","","","","1117","","0"
"2012-06-07","","","","1170","","0"
"2012-06-08","","","","1167","","0"
"2012-06-11","","","","1199","","0"
"2012-06-12","","","","1131","","0"
"2012-06-13","","","","1111","","0"
"2012-06-14","","","","1088","","0"
"2012-06-15","","","","1077","","0"
"2012-06-18","","","","1094","","0"
"2012-06-19","","","","1079","","0"
"2012-06-20","","","","1078","","0"
"2012-06-21","","","","1111","","0"
"2012-06-22","","","","1103","","0"
"2012-06-25","","","","1128","","0"
"2012-06-26","","","","1112","","0"
"2012-06-27","","","","1103","","0"
"2012-06-28","","","","1120","","0"
"2012-06-29","","","","1088","","0"
"2012-07-02","","","","1071","","0"
"2012-07-03","","","","1044","","0"
"2012-07-05","","","","1053","","0"
"2012-07-06","","","","1080","","0"
"2012-07-09","","","","1090","","0"
"2012-07-10","","","","1108","","0"
"2012-07-11","","","","1098","","0"
"2012-07-12","","","","1097","","0"
"2012-07-13","","","","1075","","0"
"2012-07-16","","","","1079","","0"
"2012-07-17","","","","1066","","0"
"2012-07-18","","","","1084","","0"
"2012-07-19","","","","1088","","0"
"2012-07-20","","","","1114","","0"
"2012-07-23","","","","1128","","0"
"2012-07-24","","","","1147","","0"
"2012-07-25","","","","1136","","0"
"2012-07-26","","","","1116","","0"
"2012-07-27","","","","1082","","0"
"2012-07-30","","","","1085","","0"
"2012-07-31","","","","1087","","0"
"2012-08-01","","","","1075","","0"
"2012-08-02","","","","1083","","0"
"2012-08-03","","","","1050","","0"
"2012-08-06","","","","1051","","0"
"2012-08-07","","","","1040","","0"
"2012-08-08","","","","1031","","0"
"2012-08-09","","","","1048","","0"
"2012-08-10","","","","1059","","0"
"2012-08-13","","","","1051","","0"
"2012-08-14","","","","1040","","0"
"2012-08-15","","","","1032","","0"
"2012-08-16","","","","1010","","0"
"2012-08-17","","","","1013","","0"
"2012-08-20","","","","1025","","0"
"2012-08-21","","","","1014","","0"
"2012-08-22","","","","1023","","0"
"2012-08-23","","","","1027","","0"
"2012-08-24","","","","1023","","0"
"2012-08-27","","","","1027","","0"
"2012-08-28","","","","1024","","0"
"2012-08-29","","","","1038","","0"
"2012-08-30","","","","1064","","0"
"2012-08-31","","","","1051","","0"
"2012-09-04","","","","1038","","0"
"2012-09-05","","","","1019","","0"
"2012-09-06","","","","991","","0"
"2012-09-07","","","","977","","0"
"2012-09-10","","","","971","","0"
"2012-09-11","","","","952","","0"
"2012-09-12","","","","944","","0"
"2012-09-13","","","","916","","0"
"2012-09-14","","","","871","","0"
"2012-09-17","","","","847","","0"
"2012-09-18","","","","881","","0"
"2012-09-19","","","","867","","0"
"2012-09-20","","","","866","","0"
"2012-09-21","","","","851","","0"
"2012-09-24","","","","859","","0"
"2012-09-25","","","","890","","0"
"2012-09-26","","","","907","","0"
"2012-09-27","","","","892","","0"
"2012-09-28","","","","897","","0"
"2012-10-01","","","","880","","0"
"2012-10-02","","","","882","","0"
"2012-10-03","","","","879","","0"
"2012-10-04","","","","856","","0"
"2012-10-05","","","","842","","0"
"2012-10-09","","","","888","","0"
"2012-10-10","","","","908","","0"
"2012-10-11","","","","891","","0"
"2012-10-12","","","","870","","0"
"2012-10-15","","","","851","","0"
"2012-10-16","","","","851","","0"
"2012-10-17","","","","845","","0"
"2012-10-18","","","","845","","0"
"2012-10-19","","","","866","","0"
"2012-10-22","","","","862","","0"
"2012-10-23","","","","860","","0"
"2012-10-24","","","","858","","0"
"2012-10-25","","","","851","","0"
"2012-10-26","","","","987","","0"
"2012-10-29","","","","1024","","0"
"2012-10-31","","","","1066","","0"
"2012-11-01","","","","1127","","0"
"2012-11-02","","","","1158","","0"
"2012-11-05","","","","1115","","0"
"2012-11-06","","","","1092","","0"
"2012-11-07","","","","1149","","0"
"2012-11-08","","","","1165","","0"
"2012-11-09","","","","1209","","0"
"2012-11-13","","","","1222","","0"
"2012-11-14","","","","1233","","0"
"2012-11-15","","","","1275","","0"
"2012-11-16","","","","1264","","0"
"2012-11-19","","","","1171","","0"
"2012-11-20","","","","1159","","0"
"2012-11-21","","","","1147","","0"
"2012-11-23","","","","1147","","0"
"2012-11-26","","","","1348","","0"
"2012-11-27","","","","1315","","0"
"2012-11-28","","","","1340","","0"
"2012-11-29","","","","1168","","0"
"2012-11-30","","","","1140","","0"
"2012-12-03","","","","1144","","0"
"2012-12-04","","","","1107","","0"
"2012-12-05","","","","1076","","0"
"2012-12-06","","","","1079","","0"
"2012-12-07","","","","1066","","0"
"2012-12-10","","","","1047","","0"
"2012-12-11","","","","1041","","0"
"2012-12-12","","","","1036","","0"
"2012-12-13","","","","1037","","0"
"2012-12-14","","","","1024","","0"
"2012-12-17","","","","1023","","0"
"2012-12-18","","","","1006","","0"
"2012-12-19","","","","1000","","0"
"2012-12-20","","","","997","","0"
"2012-12-21","","","","1014","","0"
"2012-12-24","","","","1012","","0"
"2012-12-26","","","","1013","","0"
"2012-12-27","","","","1014","","0"
"2012-12-28","","","","1002","","0"
"2012-12-31","","","","991","","0"
"2013-01-02","","","","949","","0"
"2013-01-03","","","","935","","0"
"2013-01-04","","","","943","","0"
"2013-01-07","","","","966","","0"
"2013-01-08","","","","1020","","0"
"2013-01-09","","","","1037","","0"
"2013-01-10","","","","1080","","0"
"2013-01-11","","","","1094","","0"
"2013-01-14","","","","1087","","0"
"2013-01-15","","","","1088","","0"
"2013-01-16","","","","1077","","0"
"2013-01-17","","","","1062","","0"
"2013-01-18","","","","1070","","0"
"2013-01-22","","","","1070","","0"
"2013-01-23","","","","1100","","0"
"2013-01-24","","","","1106","","0"
"2013-01-25","","","","1113","","0"
"2013-01-28","","","","1110","","0"
"2013-01-29","","","","1101","","0"
"2013-01-30","","","","1101","","0"
"2013-01-31","","","","1102","","0"
"2013-02-01","","","","1082","","0"
"2013-02-04","","","","1092","","0"
"2013-02-05","","","","1089","","0"
"2013-02-06","","","","1124","","0"
"2013-02-07","","","","1102","","0"
"2013-02-08","","","","1077","","0"
"2013-02-11","","","","1089","","0"
"2013-02-12","","","","1111","","0"
"2013-02-13","","","","1098","","0"
"2013-02-14","","","","1093","","0"
"2013-02-15","","","","1098","","0"
"2013-02-19","","","","1100","","0"
"2013-02-20","","","","1104","","0"
"2013-02-21","","","","1132","","0"
"2013-02-22","","","","1131","","0"
"2013-02-25","","","","1137","","0"
"2013-02-26","","","","1115","","0"
"2013-02-27","","","","1114","","0"
"2013-02-28","","","","1287","","0"
"2013-03-01","","","","1218","","0"
"2013-03-04","","","","1208","","0"
"2013-03-05","","","","1198","","0"
"2013-03-06","","","","1177","","0"
"2013-03-07","","","","1171","","0"
"2013-03-08","","","","1160","","0"
"2013-03-11","","","","1157","","0"
"2013-03-12","","","","1136","","0"
"2013-03-13","","","","1149","","0"
"2013-03-14","","","","1157","","0"
"2013-03-15","","","","1183","","0"
"2013-03-18","","","","1180","","0"
"2013-03-19","","","","1205","","0"
"2013-03-20","","","","1202","","0"
"2013-03-21","","","","1217","","0"
"2013-03-22","","","","1219","","0"
"2013-03-25","","","","1261","","0"
"2013-03-26","","","","1293","","0"
"2013-03-27","","","","1337","","0"
"2013-03-28","","","","1307","","0"
"2013-04-01","","","","1321","","0"
"2013-04-02","","","","1306","","0"
"2013-04-03","","","","1262","","0"
"2013-04-04","","","","1254","","0"
"2013-04-05","","","","1271","","0"
"2013-04-08","","","","1257","","0"
"2013-04-09","","","","1233","","0"
"2013-04-10","","","","1219","","0"
"2013-04-11","","","","1205","","0"
"2013-04-12","","","","1167","","0"
"2013-04-15","","","","1159","","0"
"2013-04-16","","","","1165","","0"
"2013-04-17","","","","1186","","0"
"2013-04-18","","","","1204","","0"
"2013-04-19","","","","1209","","0"
"2013-04-22","","","","1216","","0"
"2013-04-23","","","","1212","","0"
"2013-04-24","","","","1212","","0"
"2013-04-25","","","","1210","","0"
"2013-04-26","","","","1215","","0"
"2013-04-29","","","","1212","","0"
"2013-04-30","","","","1210","","0"
"2013-05-01","","","","1215","","0"
"2013-05-02","","","","1205","","0"
"2013-05-03","","","","1204","","0"
"2013-05-06","","","","1205","","0"
"2013-05-07","","","","1208","","0"
"2013-05-08","","","","1203","","0"
"2013-05-09","","","","1194","","0"
"2013-05-10","","","","1193","","0"
"2013-05-13","","","","1191","","0"
"2013-05-14","","","","1177","","0"
"2013-05-15","","","","1186","","0"
"2013-05-16","","","","1184","","0"
"2013-05-17","","","","1157","","0"
"2013-05-20","","","","1148","","0"
"2013-05-21","","","","1149","","0"
"2013-05-22","","","","1127","","0"
"2013-05-23","","","","1141","","0"
"2013-05-24","","","","1144","","0"
"2013-05-28","","","","1128","","0"
"2013-05-29","","","","1148","","0"
"2013-05-30","","","","1158","","0"
"2013-05-31","","","","1167","","0"
"2013-06-03","","","","1169","","0"
"2013-06-04","","","","1183","","0"
"2013-06-05","","","","1195","","0"
"2013-06-06","","","","1204","","0"
"2013-06-07","","","","1187","","0"
"2013-06-10","","","","1188","","0"
"2013-06-11","","","","1198","","0"
"2013-06-12","","","","1199","","0"
"2013-06-13","","","","1192","","0"
"2013-06-14","","","","1197","","0"
"2013-06-17","","","","1198","","0"
"2013-06-18","","","","1221","","0"
"2013-06-19","","","","1213","","0"
"2013-06-20","","","","1227","","0"
"2013-06-21","","","","1223","","0"
"2013-06-24","","","","1229","","0"
"2013-06-25","","","","1221","","0"
"2013-06-26","","","","1219","","0"
"2013-06-27","","","","1215","","0"
"2013-06-28","","","","1199","","0"
"2013-07-01","","","","1189","","0"
"2013-07-02","","","","1199","","0"
"2013-07-03","","","","1204","","0"
"2013-07-05","","","","1188","","0"
"2013-07-08","","","","1194","","0"
"2013-07-09","","","","1194","","0"
"2013-07-10","","","","1205","","0"
"2013-07-11","","","","1194","","0"
"2013-07-12","","","","1188","","0"
"2013-07-15","","","","1164","","0"
"2013-07-16","","","","1142","","0"
"2013-07-17","","","","1139","","0"
"2013-07-18","","","","1052","","0"
"2013-07-19","","","","1075","","0"
"2013-07-22","","","","1040","","0"
"2013-07-23","","","","1025","","0"
"2013-07-24","","","","1063","","0"
"2013-07-25","","","","1092","","0"
"2013-07-26","","","","1107","","0"
"2013-07-29","","","","1139","","0"
"2013-07-30","","","","1130","","0"
"2013-07-31","","","","1112","","0"
"2013-08-01","","","","1095","","0"
"2013-08-02","","","","1101","","0"
"2013-08-05","","","","1094","","0"
"2013-08-06","","","","1069","","0"
"2013-08-07","","","","1067","","0"
"2013-08-08","","","","1052","","0"
"2013-08-09","","","","1036","","0"
"2013-08-12","","","","1032","","0"
"2013-08-13","","","","1020","","0"
"2013-08-14","","","","1018","","0"
"2013-08-15","","","","1019","","0"
"2013-08-16","","","","1017","","0"
"2013-08-19","","","","1034","","0"
"2013-08-20","","","","1039","","0"
"2013-08-21","","","","1043","","0"
"2013-08-22","","","","1023","","0"
"2013-08-23","","","","1072","","0"
"2013-08-26","","","","1075","","0"
"2013-08-27","","","","1120","","0"
"2013-08-28","","","","1127","","0"
"2013-08-29","","","","1163","","0"
"2013-08-30","","","","1170","","0"
"2013-09-03","","","","1128","","0"
"2013-09-04","","","","1101","","0"
"2013-09-05","","","","1085","","0"
"2013-09-06","","","","1075","","0"
"2013-09-09","","","","1062","","0"
"2013-09-10","","","","1073","","0"
"2013-09-11","","","","1073","","0"
"2013-09-12","","","","1110","","0"
"2013-09-13","","","","1114","","0"
"2013-09-16","","","","1089","","0"
"2013-09-17","","","","1092","","0"
"2013-09-18","","","","1063","","0"
"2013-09-19","","","","1044","","0"
"2013-09-20","","","","1037","","0"
"2013-09-23","","","","1030","","0"
"2013-09-24","","","","1013","","0"
"2013-09-25","","","","1007","","0"
"2013-09-26","","","","1017","","0"
"2013-09-27","","","","1024","","0"
"2013-09-30","","","","1035","","0"
"2013-10-01","","","","1039","","0"
"2013-10-02","","","","1029","","0"
"2013-10-03","","","","1019","","0"
"2013-10-04","","","","1005","","0"
"2013-10-07","","","","997","","0"
"2013-10-08","","","","979","","0"
"2013-10-09","","","","971","","0"
"2013-10-10","","","","919","","0"
"2013-10-11","","","","904","","0"
"2013-10-15","","","","887","","0"
"2013-10-16","","","","908","","0"
"2013-10-17","","","","904","","0"
"2013-10-18","","","","851","","0"
"2013-10-21","","","","842","","0"
"2013-10-22","","","","859","","0"
"2013-10-23","","","","873","","0"
"2013-10-24","","","","896","","0"
"2013-10-25","","","","891","","0"
"2013-10-28","","","","881","","0"
"2013-10-29","","","","909","","0"
"2013-10-30","","","","921","","0"
"2013-10-31","","","","921","","0"
"2013-11-01","","","","892","","0"
"2013-11-04","","","","875","","0"
"2013-11-05","","","","841","","0"
"2013-11-06","","","","841","","0"
"2013-11-07","","","","838","","0"
"2013-11-08","","","","825","","0"
"2013-11-12","","","","831","","0"
"2013-11-13","","","","839","","0"
"2013-11-14","","","","829","","0"
"2013-11-15","","","","813","","0"
"2013-11-18","","","","807","","0"
"2013-11-19","","","","829","","0"
"2013-11-20","","","","806","","0"
"2013-11-21","","","","791","","0"
"2013-11-22","","","","790","","0"
"2013-11-25","","","","803","","0"
"2013-11-26","","","","789","","0"
"2013-11-27","","","","776","","0"
"2013-11-29","","","","776","","0"
"2013-12-02","","","","777","","0"
"2013-12-03","","","","795","","0"
"2013-12-04","","","","805","","0"
"2013-12-05","","","","798","","0"
"2013-12-06","","","","780","","0"
"2013-12-09","","","","775","","0"
"2013-12-10","","","","782","","0"
"2013-12-11","","","","783","","0"
"2013-12-12","","","","791","","0"
"2013-12-13","","","","804","","0"
"2013-12-16","","","","806","","0"
"2013-12-17","","","","824","","0"
"2013-12-18","","","","824","","0"
"2013-12-19","","","","822","","0"
"2013-12-20","","","","826","","0"
"2013-12-23","","","","823","","0"
"2013-12-24","","","","817","","0"
"2013-12-26","","","","816","","0"
"2013-12-27","","","","809","","0"
"2013-12-30","","","","812","","0"
"2013-12-31","","","","808","","0"
"2014-01-02","","","","800","","0"
"2014-01-03","","","","793","","0"
"2014-01-06","","","","796","","0"
"2014-01-07","","","","836","","0"
"2014-01-08","","","","840","","0"
"2014-01-09","","","","867","","0"
"2014-01-10","","","","914","","0"
"2014-01-13","","","","937","","0"
"2014-01-14","","","","911","","0"
"2014-01-15","","","","901","","0"
"2014-01-16","","","","926","","0"
"2014-01-17","","","","941","","0"
"2014-01-21","","","","920","","0"
"2014-01-22","","","","952","","0"
"2014-01-23","","","","996","","0"
"2014-01-24","","","","1043","","0"
"2014-01-27","","","","1018","","0"
"2014-01-28","","","","983","","0"
"2014-01-29","","","","1037","","0"
"2014-01-30","","","","1067","","0"
"2014-01-31","","","","1085","","0"
"2014-02-03","","","","1103","","0"
"2014-02-04","","","","1056","","0"
"2014-02-05","","","","1018","","0"
"2014-02-06","","","","984","","0"
"2014-02-07","","","","961","","0"
"2014-02-10","","","","984","","0"
"2014-02-11","","","","972","","0"
"2014-02-12","","","","974","","0"
"2014-02-13","","","","970","","0"
"2014-02-14","","","","951","","0"
"2014-02-18","","","","972","","0"
"2014-02-19","","","","986","","0"
"2014-02-20","","","","961","","0"
"2014-02-21","","","","951","","0"
"2014-02-24","","","","928","","0"
"2014-02-25","","","","924","","0"
"2014-02-26","","","","927","","0"
"2014-02-27","","","","917","","0"
"2014-02-28","","","","907","","0"
"2014-03-03","","","","926","","0"
"2014-03-04","","","","917","","0"
"2014-03-05","","","","929","","0"
"2014-03-06","","","","905","","0"
"2014-03-07","","","","899","","0"
"2014-03-10","","","","900","","0"
"2014-03-11","","","","903","","0"
"2014-03-12","","","","904","","0"
"2014-03-13","","","","926","","0"
"2014-03-14","","","","914","","0"
"2014-03-17","","","","883","","0"
"2014-03-18","","","","883","","0"
"2014-03-19","","","","873","","0"
"2014-03-20","","","","861","","0"
"2014-03-21","","","","849","","0"
"2014-03-24","","","","850","","0"
"2014-03-25","","","","846","","0"
"2014-03-26","","","","851","","0"
"2014-03-27","","","","837","","0"
"2014-03-28","","","","824","","0"
"2014-03-31","","","","799","","0"
"2014-04-01","","","","802","","0"
"2014-04-02","","","","794","","0"
"2014-04-03","","","","782","","0"
"2014-04-04","","","","754","","0"
"2014-04-07","","","","775","","0"
"2014-04-08","","","","791","","0"
"2014-04-09","","","","769","","0"
"2014-04-10","","","","769","","0"
"2014-04-11","","","","779","","0"
"2014-04-14","","","","784","","0"
"2014-04-15","","","","804","","0"
"2014-04-16","","","","805","","0"
"2014-04-17","","","","796","","0"
"2014-04-21","","","","796","","0"
"2014-04-22","","","","780","","0"
"2014-04-23","","","","792","","0"
"2014-04-24","","","","789","","0"
"2014-04-25","","","","809","","0"
"2014-04-28","","","","795","","0"
"2014-04-29","","","","790","","0"
"2014-04-30","","","","786","","0"
"2014-05-01","","","","778","","0"
"2014-05-02","","","","787","","0"
"2014-05-05","","","","781","","0"
"2014-05-06","","","","781","","0"
"2014-05-07","","","","752","","0"
"2014-05-08","","","","759","","0"
"2014-05-09","","","","771","","0"
"2014-05-12","","","","763","","0"
"2014-05-13","","","","774","","0"
"2014-05-14","","","","773","","0"
"2014-05-15","","","","788","","0"
"2014-05-16","","","","795","","0"
"2014-05-19","","","","801","","0"
"2014-05-20","","","","813","","0"
"2014-05-21","","","","815","","0"
"2014-05-22","","","","834","","0"
"2014-05-23","","","","832","","0"
"2014-05-27","","","","846","","0"
"2014-05-28","","","","850","","0"
"2014-05-29","","","","832","","0"
"2014-05-30","","","","833","","0"
"2014-06-02","","","","839","","0"
"2014-06-03","","","","833","","0"
"2014-06-04","","","","819","","0"
"2014-06-05","","","","796","","0"
"2014-06-06","","","","766","","0"
"2014-06-09","","","","769","","0"
"2014-06-10","","","","767","","0"
"2014-06-11","","","","754","","0"
"2014-06-12","","","","761","","0"
"2014-06-13","","","","737","","0"
"2014-06-16","","","","850","","0"
"2014-06-17","","","","873","","0"
"2014-06-18","","","","797","","0"
"2014-06-19","","","","817","","0"
"2014-06-20","","","","709","","0"
"2014-06-23","","","","669","","0"
"2014-06-24","","","","676","","0"
"2014-06-25","","","","667","","0"
"2014-06-26","","","","692","","0"
"2014-06-27","","","","708","","0"
"2014-06-30","","","","724","","0"
"2014-07-01","","","","697","","0"
"2014-07-02","","","","686","","0"
"2014-07-03","","","","673","","0"
"2014-07-07","","","","680","","0"
"2014-07-08","","","","668","","0"
"2014-07-09","","","","591","","0"
"2014-07-10","","","","593","","0"
"2014-07-11","","","","596","","0"
"2014-07-14","","","","631","","0"
"2014-07-15","","","","649","","0"
"2014-07-16","","","","644","","0"
"2014-07-17","","","","669","","0"
"2014-07-18","","","","646","","0"
"2014-07-21","","","","671","","0"
"2014-07-22","","","","667","","0"
"2014-07-23","","","","656","","0"
"2014-07-24","","","","630","","0"
"2014-07-25","","","","687","","0"
"2014-07-28","","","","707","","0"
"2014-07-29","","","","680","","0"
"2014-07-30","","","","560","","0"
